User,Video,Time,Topic,Description
+49 15770184018,95c1b361-c2bf-4ccd-aff7-909ba270fa6f,10,Film/Variety Editing, Video Editing;  Medical Health;  Social Media/Videos;  Culinary Showcase;  Technology Videos;  Fashion Showcase;  Social Media Platforms
+49 15770184018,95c1b361-c2bf-4ccd-aff7-909ba270fa6f,2,Outfit Recommendations, Fashion Accessories
+49 15770184018,95c1b361-c2bf-4ccd-aff7-909ba270fa6f,2,Film/Variety Editing, Film Analysis;  Fashion Photography
+49 15770184018,95c1b361-c2bf-4ccd-aff7-909ba270fa6f,24,Sports, Sports Events;  Sports and Physical Activities;  Sports and Physical Activities;  Sports;  Sports Events;  Fashion Photography;  Sports and Physical Activities
+49 15770184018,95c1b361-c2bf-4ccd-aff7-909ba270fa6f,2,Outfit Recommendations, Wearable Technology
+49 15770184018,95c1b361-c2bf-4ccd-aff7-909ba270fa6f,4,Technology, Workplace Communication;  Electronics
+49 15770184018,95c1b361-c2bf-4ccd-aff7-909ba270fa6f,2,Landscape Photography, Fashion Photography
+49 15770184018,95c1b361-c2bf-4ccd-aff7-909ba270fa6f,2,Outfit Recommendations, Street Fashion
+49 15770184018,95c1b361-c2bf-4ccd-aff7-909ba270fa6f,12,Medical Health, Health and Philosophy;  Health and Literature;  Health and Media;  Health and Philosophy;  Health and Philosophy;  Health Information Technology;  Health and Art;  Health Care Systems and Policies;  Automotive Technology;  Health and Music;  Health and Anthropology;  Health and Art;  Health and Media;  Health Outcomes and Quality of Care;  Health Information and Communication;  Health Law and Ethics;  Health and Music;  Health and Science;  Health and Law;  Health and Literature;  Health and Ethics;  Health Education and Prevention;  Health and Environment;  Health and Environment;  Health and Industry;  Health and Society;  Medical Diagnosis and Treatment;  Health and Law;  Health and Anthropology;  Automotive Technology;  Medical Research and Advancements;  Health and Psychology;  Health and Sociology;  Health and Anthropology;  Health and Sociology;  Health and Ethics;  Medical Ethics and Professionalism;  Health and Ethics;  Health and Culture;  Health Disparities and Inequalities;  Health and Society;  Health and Psychology;  Health Promotion and Education;  Health and History;  Health and Technology;  Health and Law;  Health and Society;  Health Policy and Advocacy;  Medical Conditions and Symptoms;  Medical Equipment and Tools;  Medical Procedures and Treatments;  Health and Education;  Health and Sociology;  Health and History;  Productivity and Time Management;  Health and Law;  Health and Society;  Health and Philosophy;  Health and Politics;  Health Economics and Policy;  Health and Psychology;  Health Psychology and Behavioral Science;  Health and Technology
+49 15770184018,95c1b361-c2bf-4ccd-aff7-909ba270fa6f,2,Outfit Recommendations, Fashionable Clothing
+49 15770184018,95c1b361-c2bf-4ccd-aff7-909ba270fa6f,8,Sports, Finance;  Sports Technology;  Outfit Recommendations;  Social Events
+49 15770184018,95c1b361-c2bf-4ccd-aff7-909ba270fa6f,10,Workplace/Interpersonal Relationships, Fashion Photography;  Office Environment;  Office Environment;  Campus Life;  Fashion Photography;  Communication in the Workplace;  Fashion and Style
+49 15770184018,95c1b361-c2bf-4ccd-aff7-909ba270fa6f,20,Outfit Recommendations, Fashion Advice;  Medical Health;  College Life;  Workplace Dynamics;  Product Reviews/Reactions;  Workplace Dynamics;  Outfit Recommendations;  Gadgets and Accessories;  Campus Life;  Social Interactions/Conversations;  Video Editing/Mixing;  Technology Reviews
+49 15770184018,95c1b361-c2bf-4ccd-aff7-909ba270fa6f,4,Education and Campus, Campus Life
+49 15770184018,95c1b361-c2bf-4ccd-aff7-909ba270fa6f,2,Technology, Remote Work
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,10,Social and Political News, Social Media in the Workplace;  Fashion Trends;  Food/Drink;  Mobile Technology;  Hip Hop;  Desserts;  Football;  Mobile Games;  Investing;  Humor/Satire;  Genre Analysis;  Personal Growth;  Popular Science;  Current Events;  Social Media;  Electric Vehicles;  Fashion Trends
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,2,Technology, Gadgets
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,2,Education and Campus, Student Life
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,6,Art Creation, Portraits/Photography;  Popular Science;  Outfit Recommendations
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,10,Social and Political News, Social Media Interactions;  Memes/Tributes;  Social Media and Online Culture;  Social Media;  Social Media/Viral Content
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,2,Music, Music
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,2,Satirical Parody, Satirical Parody;  Creative Editing/Dubbing
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,10,Satirical Parody, Education and Campus;  Outfit Recommendations;  Social Media and Apps;  Campus Life;  Satirical Parody
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,6,Popular Science, Popular Science;  Gadgets;  Fashion Inspiration;  Product Review
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,4,Landscape Photography, Fashion Photography;  Workplace Advice
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,6,Satirical Parody, Social Media Satire;  Fashion Tips;  Workplace/Interpersonal Relationships in Media;  Fashion Icons;  Film Editing
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,16,Outfit Recommendations, Fashion Trends;  Workplace/Interpersonal Conflict;  Product Review;  Popular Science;  Clothing and Accessories;  Men's Fashion;  Social Media;  Campus Life;  Product Recommendations
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,4,Art Creation, Social Media and Online Platforms;  Art Creation
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,4,Outfit Recommendations, Fashion Advice;  Fashion Advice
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,4,Automobiles, Automotive Technology;  Automotive Technology;  Automotive Products
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,6,Vlog/Insights Sharing, Vlog/Insights Sharing;  Technology Accessories;  Food
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,4,Medical Health, Gadgets;  Medical Health
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,2,Art Creation, Art and Music
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,6,Games, Games;  Workplace Dynamics;  Instruments
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,2,Local Culture and Tourism, Transportation and Destinations;  Landscapes and Natural Spaces;  Dining Spaces and Settings;  Fashion Inspiration;  Car Technology;  Office Spaces and Workplace Settings;  Transportation and Vehicles;  Transportation and Parking
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,4,Cute Pets, Pet Photography;  Company Culture and Spirit
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,4,Film/Variety Editing, Fashion Photography;  Campus Life;  Movie Editing
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,4,Creative Editing/Dubbing, Creative Editing/Dubbing;  Motorcycles
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,10,Workplace/Interpersonal Relationships, Product Review;  Office Environment;  Transportation;  People in Workplace;  Workplace Culture
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,6,Workplace/Interpersonal Relationships, Workplace Activities;  Office Spaces;  Workplace Environment
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,4,Outfit Recommendations, Kitchen Appliances;  Outfit Recommendations
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,12,Outfit Recommendations, Product Review;  Workplace Fashion;  Popular Science;  Fashion Inspiration;  Student Life;  Fashion Photography;  Lifestyle and Beauty
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,2,Landscape Photography, Fashion Photography
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,4,Outfit Recommendations, Fashion Trends;  Medical Health
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,2,Technology, Communication
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,8,Automobiles, Automotive Review;  Apparel Review;  Campus Life;  Automotive Technology;  Automotive Photography
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,2,Landscape Photography, Landscape Photography
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,4,Education and Campus, Office Environment;  School Life
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,4,Technology, Automotive Technology;  Office Environment
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,2,Landscape Photography, Fashion Photography;  Workplace Fashion
+49 15770184018,0177d6c0-8b12-4bc1-af9d-368d9819a766,4,Workplace/Interpersonal Relationships, Gadgets;  Team Building/Workplace Dynamics
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,2,Social and Political News, Social Media
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,2,Dance, TikTok
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,2,Education and Campus, Learning Resources;  Educational Events
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,6,Vlog/Insights Sharing, Vlog/Insights Sharing;  Fashion Photography;  Fashion Photography;  Human Behavior
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,2,Outfit Recommendations, Personal Development;  Music Video Editing;  Celebrity News;  Pet Adoptions;  DIY and Home Improvement;  Movie/TV Recommendations;  Comedic Sketches;  Anime/Manga Recommendations;  Sports News;  Travel Vlogs;  Home Decor Ideas;  Fashion Accessories;  Fitness Routine;  Car Reviews;  Video Editing;  Social Awareness Campaigns;  Dance Performance;  College Life;  Destination Recommendations;  Digital Art;  Political Satire;  Communication Skills;  Human Interest Stories;  Political Analysis;  Financial Tips;  Skincare Routine;  Nutrition and Dieting;  Random Topics;  Recipe Sharing;  Cultural Events;  Film Analysis;  Camera Technology;  Gameplay/Reviews;  Music Playlist;  Smartphone Review;  Travel Photography;  Mobile Technology
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,2,Product Review, Technology;  Product Review
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,2,Product Review, Product Review
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,2,Dance, Social Gatherings
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,4,Food, Recipe;  Food Review/Recommendations
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,2,Popular Science, Popular Science
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,6,Education and Campus, Campus Life;  Popular Science;  Portraits
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,4,Outfit Recommendations, Outfit Recommendations;  Other Creative Content
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,8,Product Review, Product Overview;  Product Support;  Satirical Parody;  Creative Editing/Dubbing;  Product Recommendations;  Fashion Tips;  Product Features;  Communication Skills;  Product Quality;  Product Comparison;  Product Rating;  Product Usability;  Product Price;  Product Brand
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,18,Workplace/Interpersonal Relationships, Entertainment Technology;  Fashion Trends;  Remote Control;  TV Watching Fashion;  Entertainment/Leisure;  Television;  Workplace/Interpersonal Relationships;  TV/Media Watching;  Entertainment at Work
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,2,Technology, Electronic Devices
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,2,Technology, Gadgets and Electronics
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,4,Product Review, Product Review;  Business Ethics;  Short Skits
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,2,Outfit Recommendations, Office Fashion
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,2,Technology, Electronics
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,6,Product Review, Product Review;  Business Meetings;  Technology in Product Review
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,4,Satirical Parody, Satirical Parody;  Fashion Accessories
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,2,Street Interviews, Street Interviews;  Food for Thought
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,2,Landscape Photography, Fashion Photography
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,12,Sports, Sports and Fitness Activities;  Sports and Physical Activities;  Sports in Education;  Sports and Physical Activities;  Sports Events
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,2,Medical Health, Medical Health
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,8,Landscape Photography, Fashion Photography;  Photography;  Campus Life
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,2,Product Review, Gadgets Review
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,2,Music, Musical Instruments
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,4,Popular Science, Popular Science;  Fashion Show
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,2,Others, Other Captions/Comments
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,16,Satirical Parody, Short Skits;  Social Media Influence;  Social Media and Online Trends;  Food;  Social Media and Online Videos;  Technology Trends;  Workplace Culture and Etiquette;  Education and Campus Culture;  Satirical Parody
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,4,Food, Alcohol;  Food
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,6,Popular Science, Popular Science;  Campus Culture and Life;  Medical Health
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,4,Outfit Recommendations, Street Fashion;  Product Review;  Clothing Type: Hoodie
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,10,Sports, Workplace Dynamics;  Mobile Devices and Applications;  Sports;  Sports and Physical Activities;  Others;  Sports
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,12,Games, Mobile Gaming;  Medical Health;  Personal Development;  Workplace Culture;  Workplace Life;  Mobile Games
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,2,Technology, Mobile Technology
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,2,Social and Political News, Social Media
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,4,Sports, Social Gatherings;  Watching Sports
+49 15770184018,308f37a1-ef3f-4b52-81a4-05444816f725,2,Food, Screenshots/Stills;  Cooking/Food Preparation
+52 323 122 7044,eacef03a-4a88-418e-9231-0e3456e8b306,2,Product Review, Product Images
+52 323 122 7044,eacef03a-4a88-418e-9231-0e3456e8b306,4,Technology, Electronic Devices;  Food
+52 323 122 7044,eacef03a-4a88-418e-9231-0e3456e8b306,6,Workplace/Interpersonal Relationships, Workplace Life;  Personal Development;  Clothing Brand
+52 323 122 7044,eacef03a-4a88-418e-9231-0e3456e8b306,2,Food, Food
+52 323 122 7044,eacef03a-4a88-418e-9231-0e3456e8b306,4,Outfit Recommendations, Learning Resources;  Fashion Photography
+52 323 122 7044,eacef03a-4a88-418e-9231-0e3456e8b306,2,Landscape Photography, Fashion Photography
+52 323 122 7044,eacef03a-4a88-418e-9231-0e3456e8b306,10,Food, Food Photography;  Food;  Food;  Workplace Food;  Food Photography
+52 323 122 7044,eacef03a-4a88-418e-9231-0e3456e8b306,8,Dance, Dance Performance;  Workplace Dynamics;  Street Interviews;  Dance
+52 323 122 7044,eacef03a-4a88-418e-9231-0e3456e8b306,2,Food, Cooking/Food Preparation
+52 323 122 7044,eacef03a-4a88-418e-9231-0e3456e8b306,4,Satirical Parody, Photography;  Satirical Parody
+52 323 122 7044,eacef03a-4a88-418e-9231-0e3456e8b306,4,Medical Health, Campus Life;  Medical Health
+52 323 122 7044,eacef03a-4a88-418e-9231-0e3456e8b306,2,Workplace/Interpersonal Relationships, Workplace/Commuting
+52 323 122 7044,eacef03a-4a88-418e-9231-0e3456e8b306,2,Product Review, Productivity/Product Reviews
+52 323 122 7044,eacef03a-4a88-418e-9231-0e3456e8b306,6,Home Life, Medical Health;  Home Theater;  Hobbies and Interests;  Home Warranty;  Gaming;  Parenting and Family;  Home Warranty;  Health and Wellness;  Home Warranty;  Home Warranty;  Home Warranty;  Home Entertainment;  Home Warranty;  Home Warranty;  Fashion and Style;  Home Warranty;  Home Improvement;  Home Warranty;  Home Warranty;  Travel;  Education and Campus;  Home Warranty;  Self-Improvement;  Home Warranty;  Home Warranty;  Workplace/Interpersonal Relationships;  Personal Finance;  Home Warranty;  Product Review;  Personal Development;  High-Tech Gadgets;  Sports and Fitness;  Home Warranty;  Home Technology;  Home Warranty;  Home Warranty;  Home Warranty;  Home Warranty;  Home Security;  Outfit Recommendations;  Home Warranty;  Automotive;  Home Organization;  Home Appliances;  Home Life;  Food and Drink;  Home Warranty;  Home Warranty;  Technology;  Home Warranty;  Home Decor;  Beard Trimming;  Home Warranty;  Home and Garden;  Business and Finance;  Home Warranty;  Relationships;  Beauty and Fashion;  Home Warranty;  Home Warranty;  Gadget Reviews;  Home Repair and Maintenance;  Popular Science;  Pet Care and Behavior;  Home Warranty;  Home Warranty;  Home Warranty;  Home Warranty
+52 323 122 7044,eacef03a-4a88-418e-9231-0e3456e8b306,2,Satirical Parody, Satirical Parody
+52 323 122 7044,eacef03a-4a88-418e-9231-0e3456e8b306,2,Landscape Photography, Lion Photography
+52 323 122 7044,eacef03a-4a88-418e-9231-0e3456e8b306,2,Sports, Team Building
